id,canonical_food_id,cultivar_name,synonyms,structured_seasons,nutrition_override,notes,created_at,updated_at
1047,1101,Sanguinelli,"[""Sanguinello""]",,"{""color"":""rouge sang""}","Orange sanguine espagnole, chair rouge veinée, saveur douce fruitée, peu de pépins",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1048,1101,Cara Cara,,,"{""color"":""rose""}","Orange navel rose, chair rose corail, saveur douce baies rouges, faible acidité",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1049,1101,Tarocco,,,"{""color"":""légèrement sanguine""}","Orange sanguine italienne douce, chair orange-rouge, très juteuse sucrée, excellente table",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1050,1101,Shamouti,"[""Jaffa""]",,,"Orange israélienne, chair ferme juteuse, peu de pépins, saveur équilibrée, bonne conservation",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1051,1101,Hamlin,,"{""available"":[10,11,12,1,2]}",,"Orange précoce américaine, très juteuse, sans pépin, idéale jus, maturation automne",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1052,1101,Salustiana,,,,"Orange espagnole, gros fruits juteux, peu de pépins, saveur douce, maturation hiver",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1053,1101,Maroc,"[""Maroc Late""]",,,"Orange marocaine tardive, chair ferme juteuse, saveur riche, maturation printemps",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1054,1104,Clementine de Corse,"[""Clémentine IGP Corse""]",,,"Clémentine corse IGP, sans pépin, chair juteuse sucrée, peau fine, épluchage facile",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1055,1104,Satsuma,"[""Miyagawa""]",,,"Mandarine japonaise sans pépin, résistante froid, chair tendre douce, maturation précoce",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1056,1104,Tangerine,"[""Dancy""]",,,"Mandarine américaine classique, peau fine rouge-orange, chair juteuse acidulée, quelques pépins",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1057,1104,Ortanique,,,,"Hybride orange-mandarine, gros fruit juteux, saveur complexe douce-acidulée, quelques pépins",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1058,1104,Murcott,"[""Honey Murcott""]",,,"Mandarine miel tardive, très sucrée juteuse, peau adhérente, saveur riche mielée",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1059,1104,Nadorcott,,,,"Mandarine marocaine, sans pépin, chair ferme très sucrée, peau fine, excellente conservation",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1060,1104,Minneola,"[""Tangelo""]",,,"Hybride mandarine-pamplemousse, gros fruit rouge-orange, chair juteuse acidulée, col prononcé",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1061,1104,Ponkan,,,,"Mandarine chinoise, gros fruit juteux, peau épaisse facile éplucher, saveur douce parfumée",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1062,1104,Fairchild,,"{""available"":[11,12,1]}",,"Mandarine précoce, sans pépin, chair tendre très sucrée, épluchage facile, maturation automne",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1063,1104,Kinnow,,,,"Mandarine indienne, très juteuse acidulée, nombreux pépins, saveur intense, excellente jus",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1064,1103,Ruby Red,"[""Red Blush""]",,"{""color"":""chair rose-rouge""}","Pamplemousse rose texan, chair rouge rubis, saveur douce peu amère, sans pépins",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1065,1103,Marsh,"[""Marsh Seedless""]",,,"Pamplemousse blanc classique, sans pépin, chair blonde juteuse, saveur équilibrée légèrement amère",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1066,1103,Duncan,,,,"Pamplemousse blanc ancien, très juteux, nombreux pépins, saveur acidulée amère marquée",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1067,1103,Star Ruby,,,"{""color"":""chair rouge foncé""}","Pamplemousse rouge intensif, chair rouge foncé, saveur douce, peau fine rouge-rose",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1068,1103,Sweetie,"[""Oroblanco""]",,,"Hybride pomelo-pamplemousse, sans amertume, chair blonde très douce, peau épaisse verte",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1069,1103,Pomelo,"[""Pummelo"",""Shaddock""]",,,"Pomelo asiatique géant, chair rose ou blanche, saveur douce fraîche, peau très épaisse",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1070,1103,Rio Red,,,"{""color"":""chair rouge""}","Pamplemousse rouge texan, chair rouge vif, saveur douce peu amère, très juteux",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1071,1103,Flame,,,"{""color"":""chair rose""}","Pamplemousse rose, chair rose saumon, saveur équilibrée douce, couleur stable",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1072,1103,Thompson,"[""Pink Marsh""]",,"{""color"":""chair rose pâle""}","Pamplemousse rose mutation Marsh, chair rose pâle, saveur douce, sans pépin",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1073,1103,Melogold,,,,"Hybride pomelo-pamplemousse, très doux sans amertume, chair blonde, peau épaisse jaune",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1074,1105,Citron Vert Mexicain,"[""Key Lime"",""Lime Mexicaine""]",,,"Citron vert classique, petits fruits ronds, jus acide intense, arôme puissant",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1075,1105,Tahiti,"[""Persian Lime"",""Citron Vert de Tahiti""]",,,"Citron vert sans pépin, gros fruits ovales, jus abondant moins acide, peau fine",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1076,1105,Bearss,"[""Bearss Lime""]",,,"Citron vert américain, sans pépin, très juteux, saveur acidulée intense, production abondante",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1077,1102,Combava,"[""Kaffir Lime"",""Makrut""]",,,"Citron combava asiatique, peau bosselée aromatique, feuilles parfumées, cuisine thaï",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1078,1102,Yuzu,,,,"Agrume japonais, saveur unique citron-mandarine, très parfumé, jus acide aromatique, résistant froid",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1079,1104,Kumquat Nagami,"[""Fortunella""]",,,"Kumquat ovale, se mange entier peau douce-chair acide, petit fruit décoratif, riche vitamine C",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1080,1102,Citron Caviar,"[""Finger Lime""]",,"{""texture"":""perles""}","Citron caviar australien, pulpe en perles, saveur citronnée intense, texture unique",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1081,1102,Bergamote,,,,"Agrume calabrais, peau très aromatique huile essentielle, jus acide amer, usage parfumerie thé",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1082,1102,Cédrat,"[""Buddha's Hand""]",,,"Cédrat digitée, fruit en doigts, zeste parfumé sans jus, usage confit pâtisserie",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1083,1104,Ugli,"[""Uniq Fruit""]",,,"Hybride tangelo jamaïcain, peau épaisse bosselée, chair douce juteuse, saveur orange-pamplemousse",2025-10-03 18:35:43.505415+00,2025-10-03 18:35:43.505415+00
1084,1155,Hass,,,,"Avocat californien classique, peau rugueuse violet-noir à maturité, chair crémeuse onctueuse, saveur riche",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1085,1155,Fuerte,,,,"Avocat peau lisse verte, allongé, chair douce moins grasse, texture fondante, bon pour climat frais",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1086,1155,Reed,,"{""available"":[6,7,8,9,10]}",,"Avocat rond gros calibre, peau épaisse verte, chair crémeuse douce, noyau petit, maturation été",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1087,1155,Bacon,,"{""available"":[11,12,1,2,3]}",,"Avocat peau fine lisse verte, chair jaune pâle légère, saveur douce, bon pour climat froid",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1088,1155,Pinkerton,,,,"Avocat allongé peau verte épaisse, chair crémeuse excellente, très petit noyau, rendement chair élevé",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1089,1155,Zutano,,"{""available"":[10,11,12,1,2]}",,"Avocat peau fine lisse brillante, chair claire légère, saveur douce aquatique, pollinisateur Hass",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1090,1155,Ettinger,,,,"Avocat israélien peau fine verte brillante, chair claire peu grasse, saveur délicate, texture fondante",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1091,1155,Gwen,,,,"Avocat compact type Hass, peau rugueuse verte, chair crémeuse dorée, excellent goût, arbre nain",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1092,1155,Lamb Hass,,,,"Avocat hybride Hass géant, très gros fruits, chair crémeuse riche, maturation tardive prolongée",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1093,1155,Carmen,,,,"Avocat hybride Hass-Reed, peau violette, chair crémeuse onctueuse, saveur riche noisette",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1094,1154,Alphonso,"[""Hapus""]","{""available"":[4,5,6]}",,"Mangue indienne roi des mangues, chair jaune safran, arôme intense crémeux, saveur sucrée complexe",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1095,1154,Kent,,,,"Mangue américaine grosse, chair jaune-orange peu fibreuse, saveur douce riche, excellente qualité",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1096,1154,Tommy Atkins,,,,"Mangue commerciale robuste, peau rouge-vert épaisse, chair ferme légèrement fibreuse, bonne conservation",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1097,1154,Keitt,,"{""available"":[7,8,9]}",,"Mangue grosse tardive, peau verte à maturité, chair orange peu fibreuse, saveur douce sucrée",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1098,1154,Francis,,"{""available"":[6,7,8]}",,"Mangue haïtienne allongée, peau jaune-vert, chair jaune peu fibreuse, arôme épicé intense",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1099,1154,Ataulfo,"[""Champagne"",""Honey""]",,,"Mangue mexicaine petite dorée, chair jaune crémeuse sans fibre, saveur sucrée mielée intense",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1100,1154,Palmer,,,,"Mangue brésilienne grosse, chair orange peu fibreuse, saveur douce équilibrée, très productive",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1101,1154,Osteen,,,,"Mangue floridienne pourpre-rouge, chair jaune ferme, saveur douce légèrement acidulée",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1102,1154,Haden,,"{""available"":[5,6,7]}",,"Mangue floridienne rouge-jaune, chair jaune fibreuse, saveur riche aromatique, variété historique",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1103,1154,Nam Doc Mai,,,,"Mangue thaïlandaise allongée jaune, chair jaune crémeuse sans fibre, saveur sucrée exceptionnelle",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1104,1152,Hayward,,,,"Kiwi vert classique, gros fruits ovales, chair vert émeraude juteuse, saveur acidulée équilibrée",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1105,1152,Jenny,"[""Yennie""]",,,"Kiwi autofertile compact, fruits moyens, chair verte sucrée, idéal petit jardin, résistant froid",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1106,1152,Soreli,"[""Kiwi Jaune""]",,"{""color"":""chair jaune""}","Kiwi jaune français, chair dorée tendre, saveur tropicale douce mielée, peau lisse peu poilue",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1107,1152,Chinabelle,,,,"Kiwi autofertile, fruits moyens verts, chair juteuse sucrée, floraison tardive évite gelées",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1108,1152,Golden,"[""Gold 3"",""Zespri Gold""]",,"{""color"":""chair jaune doré""}","Kiwi jaune néo-zélandais, chair dorée lisse, saveur tropicale douce, peau bronze peu poilue",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1109,1152,Kiwi Jaune,"[""Yellow Kiwi""]",,"{""color"":""chair jaune""}","Kiwi jaune chair dorée tendre, saveur sucrée tropicale, moins acide que vert, peau lisse",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1110,1152,Atlas,,,,"Kiwi mâle pollinisateur vigoureux, floraison abondante, compatible Hayward, rusticité excellente",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1111,1152,Tomuri,,,,"Kiwi mâle pollinisateur, floraison précoce prolongée, compatible multiples variétés, très rustique",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1112,1152,Bruno,,,,"Kiwi vert italien, fruits cylindriques allongés, chair verte sucrée aromatique, maturation précoce",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1113,1152,Arguta,"[""Kiwi de Sibérie"",""Baby Kiwi""]",,,"Mini kiwi peau lisse comestible, fruits petits verts, chair très sucrée aromatique, résistant -25°C",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1114,1153,Cayenne Lisse,"[""Smooth Cayenne""]",,,"Ananas commercial classique, gros fruits cylindriques, chair jaune juteuse acidulée, excellent conserve",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1115,1153,Victoria,"[""Queen Victoria""]",,,"Ananas Réunion petit golden, chair jaune doré très parfumée, saveur sucrée intense, label rouge",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1116,1153,Queen,"[""Queen Pineapple""]",,,"Ananas sud-africain conique, chair jaune pâle croquante, saveur douce délicate, petit calibre",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1117,1153,MD-2,"[""Del Monte Gold""]",,,"Ananas extra-sweet hybride, chair jaune doré, saveur très sucrée peu acide, coeur tendre comestible",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1118,1153,Red Spanish,"[""Española Roja""]",,,"Ananas caribéen peau rouge-brun, chair jaune pâle fibreuse, saveur acidulée aromatique",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1119,1153,Sugarloaf,"[""Pain de Sucre""]",,,"Ananas brésilien conique blanc-jaune, chair blanche très sucrée, saveur douce peu acide",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1120,1153,Kona Sugarloaf,,,,"Ananas hawaïen blanc, chair blanche crémeuse extra-sucrée, coeur tendre, saveur mielée délicate",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1121,1153,Pérola,,,,"Ananas brésilien parfumé, chair blanche juteuse, saveur sucrée intense, arôme puissant",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1122,1153,Abacaxi,,,,"Ananas brésilien gros calibre, chair jaune pâle juteuse, saveur équilibrée aromatique",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1123,1153,Hilo,,,,"Ananas hawaïen compact, fruits moyens, chair jaune sucrée aromatique, feuillage décoratif",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1124,1151,Cavendish,"[""Grande Naine""]",,,"Banane commerciale mondiale, fruits moyens jaunes, chair crémeuse douce, maturation uniforme",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1125,1151,Frécinette,"[""Freysinette"",""Figue Pomme""]",,,"Banane dessert antillaise, petits fruits très sucrés, chair crémeuse fondante, arôme intense",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1126,1151,Plantain,"[""Banane à Cuire""]",,,"Banane légume, gros fruits anguleux, chair ferme féculente, se cuisine comme pomme de terre",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1127,1151,Red Banana,"[""Banane Rouge""]",,"{""color"":""peau rouge-pourpre""}","Banane peau rouge-pourpre, chair rose-crème douce, saveur framboise-banane, texture crémeuse",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1128,1151,Burro,"[""Chunky Banana""]",,,"Banane courte trapue carrée, chair ferme citron-banane, saveur acidulée, excellente cuisson",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1129,1151,Lady Finger,"[""Finger Banana""]",,,"Banane miniature fine, très sucrée crémeuse, saveur mielée intense, texture fondante",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1130,1151,Blue Java,"[""Ice Cream Banana""]",,"{""color"":""peau bleu argenté""}","Banane peau bleu argenté, chair blanche crémeuse, saveur glace vanille, texture onctueuse",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1131,1151,Manzano,"[""Apple Banana""]",,,"Banane courte épaisse, chair ferme, saveur pomme-fraise-banane, légèrement acidulée",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1132,1151,Gros Michel,"[""Big Mike""]",,,"Banane historique grosse, chair crémeuse aromatique, saveur intense classique, quasi disparue",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1133,1151,Orinoco,"[""Horse Banana""]",,,"Banane robuste grosse, chair ferme rosée, saveur douce, excellent cuisson ou crue",2025-10-03 18:37:19.253223+00,2025-10-03 18:37:19.253223+00
1134,1308,Fuseau,,,,"Topinambour allongé fusiforme, peau fine beige, chair blanche croquante, saveur douce noisette, facile à éplucher",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1135,1308,Patate,"[""Topinambour Patate""]",,,"Topinambour rond trapu, peau rugueuse beige-rose, chair ferme, saveur artichaut-noisette, très productif",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1136,1308,Rouge du Limousin,,"{""available"":[10,11,12,1,2]}",,"Topinambour peau rouge-pourpre, chair blanche, saveur douce légèrement sucrée, excellent cru",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1137,1308,Blanc Commun,"[""Topinambour Blanc""]",,,"Topinambour classique tubérisé, peau beige clair, chair blanche, saveur noisette prononcée, très rustique",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1138,1308,Violet de Rennes,,"{""available"":[10,11,12,1,2]}",,"Topinambour peau violet foncé, chair ivoire, saveur artichaut subtile, belle coloration",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1139,1308,Sakhalinski Rouge,,"{""available"":[10,11,12,1,2]}",,"Topinambour russe peau rouge vif, chair blanche, saveur noisette intense, très résistant froid -30°C",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1140,1308,Stampede,,"{""available"":[10,11,12,1,2]}",,"Topinambour canadien hybride, gros tubercules lisses, chair croquante douce, maturation rapide",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1141,1308,Sugarball,"[""Boule de Sucre""]",,,"Topinambour rond régulier, peau fine dorée, chair très sucrée fondante, saveur mielée",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1142,1308,Smooth Garnet,"[""Grenat Lisse""]","{""available"":[10,11,12,1,2]}",,"Topinambour peau lisse grenat, chair blanche juteuse, saveur douce délicate, facile à nettoyer",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1143,1308,Dwarf Sunray,"[""Rayon de Soleil Nain""]","{""available"":[10,11,12,1,2]}",,"Topinambour compact 1,5m, tubercules moyens réguliers, chair blanche sucrée, idéal petit jardin",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1144,1309,Mammouth,"[""Salsifis Mammouth""]",,,"Salsifis géant racine très longue, chair blanche crémeuse, saveur huître prononcée, très productif",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1145,1309,Géant Noir de Russie,,,"{""color"":""peau noire""}","Scorsonère peau noire épaisse, chair blanche ferme, saveur fine délicate, excellente conservation",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1146,1309,Blanc de Malines,,,,"Salsifis blanc belge, racine longue régulière, chair tendre sucrée, saveur douce artichaut-huître",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1147,1309,Sandwich Island,"[""Long Blanc""]","{""available"":[9,10,11,12,1,2]}",,"Salsifis américain très long, chair blanche ferme, saveur huître subtile, résistant gel",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1148,1309,Noir de Malaga,,"{""available"":[10,11,12,1,2]}","{""color"":""peau brun-noir""}","Scorsonère espagnole peau brun-noir, chair ivoire tendre, saveur fine noisette, maturation tardive",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1149,1310,Commun du Japon,"[""Crosne du Japon""]",,,"Crosne classique tubérisé spirale, peau nacrée, chair croquante sucrée, saveur artichaut-noisette",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1150,1310,Géant,"[""Grand Crosne""]",,,"Crosne grande taille tubérisé, chair ferme croquante, saveur douce noisette, meilleur rendement",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1151,1310,Précoce,"[""Crosne Hâtif""]","{""available"":[10,11,12,1,2]}",,"Crosne maturation précoce, tubercules réguliers, chair tendre douce, récolte octobre-février",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1152,1310,Tardif d'Hiver,"[""Crosne d'Hiver""]","{""available"":[12,1,2,3]}",,"Crosne maturation tardive, tubercules gros spirales, chair ferme sucrée, récolte décembre-mars",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1153,1310,Blanc Nacré,,,,"Crosne sélection française, peau blanche nacrée brillante, chair très croquante douce, excellente qualité",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1154,1502,Argenteuil,,"{""available"":[3,4,5,6]}",,"Asperge blanche française historique, turions gros blancs tendres, saveur douce délicate, AOC",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1155,1502,Purple Passion,"[""Passion Pourpre""]","{""available"":[4,5,6]}","{""color"":""violet""}","Asperge violette sucrée, turions pourpres tendres, saveur douce fruitée, riche anthocyanes",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1156,1502,Mary Washington,,"{""available"":[3,4,5,6,7]}",,"Asperge verte américaine classique, turions verts fermes, saveur prononcée, très productive",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1157,1502,Jersey Giant,"[""Géant du Jersey""]","{""available"":[4,5,6]}",,"Asperge verte hybride mâle, gros turions uniformes, chair tendre sucrée, résistant maladies",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1158,1502,Gijnlim,,"{""available"":[4,5,6,7]}",,"Asperge verte néerlandaise, turions fins réguliers, chair très tendre, saveur fine délicate",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1159,1502,Erasmus,,"{""available"":[3,4,5,6]}",,"Asperge blanche hybride, gros turions blancs fermes, chair tendre peu fibreuse, production précoce",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1160,1502,Backlim,,"{""available"":[3,4,5,6,7]}",,"Asperge verte hollandaise, turions moyens réguliers, chair croquante douce, longue saison",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1161,1502,Thielim,,"{""available"":[4,5,6]}",,"Asperge verte tardive, turions fins tendres, saveur prononcée, maturation échelonnée",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1162,1502,Violette de Hollande,,"{""available"":[4,5,6]}","{""color"":""violet""}","Asperge turions violet-vert dégradé, chair tendre douce, saveur fine noisette, décorative",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1163,1502,Atlas,,"{""available"":[3,4,5,6,7]}",,"Asperge verte hybride vigoureux, très gros turions, chair ferme savoureuse, excellente production",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1164,1507,Violet de Provence,,"{""available"":[4,5,6,7,8]}",,"Artichaut violet petit conique, feuilles pourpres tendres, cœur fondant sucré, excellent cru poivrade",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1165,1507,Camus de Bretagne,,"{""available"":[5,6,7]}",,"Artichaut breton gros rond, capitules vert-gris charnus, cœur volumineux tendre, saveur douce",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1166,1507,Romanesco,"[""Romanesco C3""]","{""available"":[5,6,7,8]}",,"Artichaut romain violet allongé, feuilles pourpres sans épines, chair tendre délicate, excellent cru",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1167,1507,Green Globe,"[""Globe Vert""]",,,"Artichaut américain sphérique vert, capitules gros ronds, chair épaisse douce, très productif",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1168,1507,Imperial Star,,"{""available"":[5,6,7,8,9]}",,"Artichaut californien annuel, capitules moyens verts, production prolongée, résistant chaleur",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1169,1507,Purple Romagna,"[""Violet de Romagne""]","{""available"":[5,6,7,8]}",,"Artichaut italien violet allongé, feuilles pourpres charnues, cœur tendre très savoureux, excellent grillé",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1170,1507,Vert de Laon,,"{""available"":[6,7,8]}",,"Artichaut français vert clair, capitules moyens ronds, chair tendre savoureuse, rustique",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1171,1507,Blanc Hyérois,"[""Blanc d'Hyères""]","{""available"":[4,5,6]}",,"Artichaut précoce vert pâle, gros capitules tendres, chair douce délicate, production précoce",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1172,1507,Macau,,"{""available"":[5,6,7,8]}",,"Artichaut catalan violet-vert, capitules allongés sans épines, chair tendre sucrée, excellent cru",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1173,1507,Castel,,"{""available"":[5,6,7]}",,"Artichaut hybride vert vigoureux, gros capitules réguliers, chair ferme savoureuse, très productif",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1174,1402,Géant d'Hiver,"[""Winter Giant""]","{""available"":[10,11,12,1,2,3]}",,"Épinard d'hiver feuilles géantes épaisses, saveur douce, texture charnue, très résistant froid -15°C",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1175,1402,Bloomsdale,"[""Bloomsdale Long Standing""]","{""available"":[3,4,5,9,10,11]}",,"Épinard américain feuilles cloquées vert foncé, chair tendre savoureuse, lente montée à graines",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1176,1402,Monstrueux de Viroflay,,"{""available"":[3,4,5,9,10,11,12]}",,"Épinard géant feuilles lisses vert tendre, croissance rapide, saveur douce, très productif",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1177,1402,America,"[""Épinard America""]","{""available"":[3,4,5,9,10,11]}",,"Épinard hybride feuilles épaisses vert brillant, saveur douce, résistant mildiou, croissance vigoureuse",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
